timestamp,user_id,ip,device_type,login_success,failed_attempts,location,session_duration,label
2025-12-01 20:25:52.290146,user_005,192.168.1.236,Windows,1,0,Sri Lanka,624,normal
2025-12-03 02:19:00.290146,user_031,192.168.2.11,Android,1,0,USA,104,normal
2025-12-03 04:36:00.290146,user_021,192.168.8.41,MacOS,1,0,Sri Lanka,1675,normal
2025-12-04 22:13:27.290146,user_003,192.168.7.192,Android,1,0,UK,1733,normal
2025-12-04 01:38:02.290146,user_007,192.168.3.172,MacOS,1,0,UK,429,normal
2025-12-01 12:43:04.290146,user_014,192.168.2.154,iOS,1,0,Sri Lanka,441,normal
2025-12-02 14:06:51.290146,user_037,192.168.2.224,Windows,1,0,Australia,628,normal
2025-12-04 08:40:46.290146,user_003,192.168.10.195,Windows,1,0,UK,1323,normal
2025-12-06 08:55:10.290146,user_046,192.168.0.29,Android,1,0,India,495,normal
2025-12-01 03:02:39.290146,user_050,192.168.10.90,iOS,1,0,UK,350,normal
2025-11-30 21:17:29.290146,user_016,192.168.1.81,iOS,1,0,USA,481,normal
2025-12-02 01:41:56.290146,user_003,192.168.5.232,iOS,1,0,Sri Lanka,264,normal
2025-12-06 19:56:33.297780,user_027,10.20.244.26,iOS,1,0,USA,8730,anomalous
2025-12-02 06:44:27.290146,user_016,192.168.1.9,Android,1,0,Australia,1049,normal
2025-11-29 21:46:01.290146,user_018,192.168.1.203,iOS,1,0,USA,1730,normal
2025-12-03 09:19:35.290146,user_039,192.168.7.60,Windows,1,0,Sri Lanka,1402,normal
2025-12-05 23:32:54.290146,user_005,192.168.9.29,MacOS,1,0,UK,703,normal
2025-12-04 16:13:05.290146,user_007,192.168.0.212,Windows,1,0,UK,580,normal
2025-12-03 17:55:10.290146,user_014,192.168.1.189,Windows,1,0,Australia,200,normal
2025-11-30 19:55:35.290146,user_039,192.168.10.165,iOS,1,0,India,1113,normal
2025-12-06 02:43:25.290146,user_027,192.168.8.242,Linux,1,0,India,1304,normal
2025-12-06 04:13:15.290146,user_014,192.168.3.61,Linux,1,0,Sri Lanka,136,normal
2025-12-01 09:44:57.290146,user_012,192.168.8.217,Android,1,0,India,817,normal
2025-12-03 07:48:08.290146,user_047,192.168.2.32,Linux,1,0,India,1723,normal
2025-12-06 21:37:33.297780,user_008,185.199.108.1,MacOS,1,0,Unknown,117,anomalous
2025-12-04 10:34:05.290146,user_029,192.168.3.60,MacOS,1,0,India,283,normal
2025-12-02 07:19:36.290146,user_047,192.168.3.156,Android,1,0,USA,268,normal
2025-12-05 07:58:26.290146,user_027,192.168.7.76,Windows,1,0,Sri Lanka,578,normal
2025-12-02 09:09:46.290146,user_029,192.168.3.145,Windows,1,0,UK,247,normal
2025-12-04 07:20:25.290146,user_019,192.168.4.130,Linux,1,0,Australia,1407,normal
2025-12-02 04:04:50.290146,user_005,192.168.0.195,Linux,1,0,USA,118,normal
2025-12-01 08:54:51.290146,user_030,192.168.0.218,Android,1,0,Sri Lanka,721,normal
2025-12-04 14:57:08.290146,user_007,192.168.5.66,Linux,1,0,Australia,95,normal
2025-12-01 00:08:34.290146,user_020,192.168.7.123,iOS,1,0,UK,1053,normal
2025-11-29 23:42:52.290146,user_019,192.168.0.164,Windows,1,0,Sri Lanka,887,normal
2025-12-04 08:12:18.290146,user_020,192.168.8.54,Windows,1,0,Sri Lanka,1032,normal
2025-12-02 18:06:12.290146,user_017,192.168.0.62,Windows,1,0,USA,853,normal
2025-12-01 21:36:42.290146,user_043,192.168.3.61,Linux,1,0,Sri Lanka,84,normal
2025-12-05 11:18:16.290146,user_030,192.168.2.132,Android,1,0,Australia,448,normal
2025-12-01 10:52:27.290146,user_004,192.168.9.164,MacOS,1,0,USA,1355,normal
2025-12-06 01:45:36.290146,user_021,192.168.10.184,MacOS,1,0,UK,1535,normal
2025-12-04 03:48:26.290146,user_025,192.168.8.177,Linux,1,0,UK,1116,normal
2025-12-03 08:55:43.290146,user_003,192.168.7.209,iOS,1,0,UK,1129,normal
2025-12-05 14:46:07.290146,user_031,192.168.7.80,Windows,1,0,USA,91,normal
2025-12-04 16:02:49.290146,user_014,192.168.2.187,Linux,1,0,USA,1263,normal
2025-12-05 03:36:01.290146,user_034,192.168.10.37,Android,1,0,UK,842,normal
2025-11-30 05:52:02.290146,user_032,192.168.1.132,Windows,1,0,USA,1062,normal
2025-12-06 22:28:33.297780,user_012,10.20.183.1,iOS,1,0,USA,8786,anomalous
2025-11-30 14:24:14.290146,user_003,192.168.7.170,Android,1,0,Australia,1428,normal
2025-12-05 23:05:51.290146,user_014,192.168.1.115,MacOS,1,0,USA,1203,normal
2025-12-02 08:17:22.290146,user_011,192.168.9.24,Windows,1,0,Australia,352,normal
2025-11-30 14:00:32.290146,user_042,192.168.10.220,Linux,1,0,India,646,normal
2025-12-05 13:45:26.290146,user_009,192.168.9.255,Linux,1,0,India,1577,normal
2025-12-04 19:51:32.290146,user_031,192.168.5.82,MacOS,1,0,UK,64,normal
2025-12-06 14:21:00.290146,user_007,192.168.10.113,MacOS,1,0,Sri Lanka,350,normal
2025-12-04 05:11:47.290146,user_029,192.168.4.34,iOS,1,0,Australia,115,normal
2025-12-02 12:09:04.290146,user_041,192.168.8.103,MacOS,1,0,USA,1586,normal
2025-12-05 21:23:56.290146,user_039,192.168.3.245,Android,1,0,Sri Lanka,1727,normal
2025-11-30 03:38:49.290146,user_043,192.168.5.88,MacOS,1,0,UK,1224,normal
2025-12-04 20:24:44.290146,user_033,192.168.9.175,Linux,1,0,Sri Lanka,332,normal
2025-12-03 03:52:46.290146,user_001,192.168.1.125,Windows,1,0,Australia,107,normal
2025-12-06 19:12:33.297780,user_012,101.44.1.98,MacOS,1,0,Unknown,356,anomalous
2025-12-03 09:07:29.290146,user_030,192.168.10.246,Windows,1,0,Sri Lanka,881,normal
2025-12-06 14:17:43.290146,user_010,192.168.2.89,Linux,1,0,UK,859,normal
2025-11-30 03:53:46.290146,user_039,192.168.8.82,Android,1,0,UK,506,normal
2025-12-03 11:46:52.290146,user_009,192.168.1.52,iOS,1,0,Australia,837,normal
2025-12-03 07:15:03.290146,user_015,192.168.0.230,iOS,1,0,India,298,normal
2025-12-04 21:10:07.290146,user_027,192.168.0.150,iOS,1,0,UK,590,normal
2025-12-02 17:30:45.290146,user_020,192.168.2.214,Windows,1,0,UK,1362,normal
2025-12-05 00:04:45.290146,user_040,192.168.4.84,iOS,1,0,Sri Lanka,1757,normal
2025-12-03 07:44:50.290146,user_019,192.168.4.87,Linux,1,0,India,806,normal
2025-12-02 16:01:05.290146,user_013,192.168.3.37,Android,1,0,USA,64,normal
2025-12-02 19:44:38.290146,user_009,192.168.8.198,Android,1,0,Sri Lanka,483,normal
2025-12-01 05:41:37.290146,user_008,192.168.0.103,iOS,1,0,UK,419,normal
2025-12-01 03:10:57.290146,user_025,192.168.5.169,MacOS,1,0,Australia,509,normal
2025-12-03 13:44:31.290146,user_045,192.168.10.84,Android,1,0,Australia,1501,normal
2025-11-30 13:02:13.290146,user_026,192.168.4.203,Android,1,0,India,1081,normal
2025-11-30 07:20:08.290146,user_015,192.168.6.205,Windows,1,0,India,1796,normal
2025-12-01 02:48:29.290146,user_045,192.168.7.75,Android,1,0,Sri Lanka,1241,normal
2025-12-02 21:21:17.290146,user_001,192.168.9.11,MacOS,1,0,UK,1243,normal
2025-12-05 06:07:23.290146,user_002,192.168.6.72,Windows,1,0,Australia,924,normal
2025-12-04 13:37:21.290146,user_037,192.168.5.240,Linux,1,0,Sri Lanka,153,normal
2025-12-04 05:35:08.290146,user_025,192.168.3.199,iOS,1,0,USA,1306,normal
2025-12-03 00:29:53.290146,user_010,192.168.2.19,Windows,1,0,India,931,normal
2025-11-30 10:34:13.290146,user_003,192.168.6.104,Android,1,0,Australia,1767,normal
2025-12-05 02:49:59.290146,user_040,192.168.0.126,Android,1,0,UK,219,normal
2025-11-30 23:11:08.290146,user_015,192.168.8.144,Windows,1,0,UK,830,normal
2025-11-30 01:11:51.290146,user_024,192.168.1.98,Linux,1,0,Australia,1006,normal
2025-12-01 22:26:15.290146,user_050,192.168.8.46,MacOS,1,0,Australia,173,normal
2025-12-03 15:14:58.290146,user_026,192.168.0.155,Windows,1,0,Australia,143,normal
2025-11-30 21:34:07.290146,user_033,192.168.3.180,MacOS,1,0,Sri Lanka,1216,normal
2025-12-06 22:49:33.297780,user_012,10.20.253.83,iOS,1,0,USA,7389,anomalous
2025-12-02 20:03:42.290146,user_042,192.168.3.57,Android,1,0,Sri Lanka,446,normal
2025-12-02 04:59:31.290146,user_046,192.168.5.77,Android,1,0,Sri Lanka,1028,normal
2025-12-01 16:14:42.290146,user_009,192.168.9.186,MacOS,1,0,Australia,1339,normal
2025-12-02 11:50:24.290146,user_010,192.168.1.99,Linux,1,0,India,1760,normal
2025-12-02 11:36:27.290146,user_042,192.168.5.189,iOS,1,0,Australia,1093,normal
2025-12-04 23:34:28.290146,user_040,192.168.6.229,Linux,1,0,Australia,128,normal
2025-12-03 16:45:41.290146,user_013,192.168.1.68,Linux,1,0,Sri Lanka,198,normal
2025-12-02 01:09:15.290146,user_038,192.168.4.62,Windows,1,0,USA,719,normal
2025-12-07 01:13:33.297780,user_050,122.1.251.124,Linux,1,0,Russia,142,anomalous
2025-12-06 01:37:53.290146,user_015,192.168.3.251,Android,1,0,Sri Lanka,242,normal
2025-12-03 12:07:37.290146,user_028,192.168.0.37,Windows,1,0,USA,388,normal
2025-12-04 15:52:44.290146,user_036,192.168.3.182,iOS,1,0,India,137,normal
2025-12-06 12:25:48.290146,user_022,192.168.8.62,Windows,1,0,Australia,873,normal
2025-12-03 19:18:38.290146,user_048,192.168.1.55,Android,1,0,India,106,normal
2025-12-01 23:45:46.290146,user_012,192.168.4.186,Android,1,0,UK,507,normal
2025-12-03 11:40:51.290146,user_016,192.168.4.193,iOS,1,0,USA,674,normal
2025-12-02 07:34:48.290146,user_019,192.168.1.29,MacOS,1,0,UK,844,normal
2025-11-30 18:55:35.290146,user_041,192.168.4.74,Linux,1,0,Australia,1703,normal
2025-11-30 03:22:59.290146,user_010,192.168.2.109,MacOS,1,0,Sri Lanka,1135,normal
2025-12-02 17:58:34.290146,user_011,192.168.7.154,Android,1,0,India,245,normal
2025-12-04 09:38:05.290146,user_047,192.168.2.119,iOS,1,0,UK,1530,normal
2025-12-03 04:46:16.290146,user_008,192.168.3.128,Linux,1,0,Australia,1655,normal
2025-12-05 09:49:03.290146,user_030,192.168.10.70,Android,1,0,Sri Lanka,373,normal
2025-12-01 21:57:16.290146,user_009,192.168.5.56,Linux,1,0,Sri Lanka,1168,normal
2025-12-04 23:41:54.290146,user_005,192.168.6.56,Windows,1,0,Australia,1353,normal
2025-12-02 10:54:23.290146,user_030,192.168.8.116,Android,1,0,USA,579,normal
2025-12-02 07:14:02.290146,user_007,192.168.5.199,Linux,1,0,Sri Lanka,813,normal
2025-12-03 22:12:30.290146,user_020,192.168.0.17,Android,1,0,UK,1429,normal
2025-12-06 00:08:04.290146,user_030,192.168.0.112,Linux,1,0,USA,533,normal
2025-11-30 19:19:32.290146,user_043,192.168.10.146,Android,1,0,Australia,1442,normal
2025-12-02 07:27:02.290146,user_046,192.168.2.177,Windows,1,0,India,1255,normal
2025-12-05 11:59:29.290146,user_026,192.168.0.250,MacOS,1,0,Sri Lanka,331,normal
2025-12-06 15:59:46.290146,user_029,192.168.5.8,Linux,1,0,Australia,1697,normal
2025-12-01 18:19:19.290146,user_025,192.168.7.228,iOS,1,0,Sri Lanka,520,normal
2025-12-05 02:08:54.290146,user_005,192.168.6.155,MacOS,1,0,USA,1348,normal
2025-12-06 19:16:33.297780,user_023,122.1.84.130,Linux,1,0,Russia,186,anomalous
2025-11-29 21:49:12.290146,user_043,192.168.0.239,iOS,1,0,India,1043,normal
2025-12-02 19:16:06.290146,user_021,192.168.10.124,iOS,1,0,UK,887,normal
2025-12-06 06:44:35.290146,user_042,192.168.0.155,iOS,1,0,USA,1719,normal
2025-11-30 01:22:31.290146,user_024,192.168.7.39,MacOS,1,0,UK,1729,normal
2025-12-03 14:21:48.290146,user_014,192.168.7.214,Linux,1,0,Australia,1236,normal
